player,round,hole,strokes,par,yds,score
"Godoy Márquez, Iván",1,17,3,4,188,-1
"Godoy Márquez, Iván",1,18,5,5,240,0
"Novak, Daniel",1,1,4,4,173,0
"Novak, Daniel",1,2,4,4,211,0
"Novak, Daniel",1,3,4,3,114,1
"Novak, Daniel",1,4,4,4,185,0
"Novak, Daniel",1,5,5,4,159,1
"Novak, Daniel",1,6,5,5,284,0
"Novak, Daniel",1,7,3,3,146,0
"Novak, Daniel",1,8,4,5,242,-1
"Novak, Daniel",1,9,4,4,168,0
"Novak, Daniel",1,10,4,5,183,-1
"Novak, Daniel",1,11,5,4,177,1
"Novak, Daniel",1,12,4,4,193,0
"Novak, Daniel",1,13,4,4,129,0
"Novak, Daniel",1,14,3,3,104,0
"Novak, Daniel",1,15,5,4,209,1
"Novak, Daniel",1,16,3,3,77,0
"Novak, Daniel",1,17,3,4,188,-1
"Novak, Daniel",1,18,6,5,240,1
"van Rookhuizen, Thijs",2,1,3,4,173,-1
"van Rookhuizen, Thijs",2,2,3,4,211,-1
"van Rookhuizen, Thijs",2,3,4,3,114,1
"van Rookhuizen, Thijs",2,4,3,4,185,-1
"van Rookhuizen, Thijs",2,5,3,4,159,-1
"van Rookhuizen, Thijs",2,6,4,5,284,-1
"van Rookhuizen, Thijs",2,7,3,3,146,0
"van Rookhuizen, Thijs",2,8,5,5,242,0
"van Rookhuizen, Thijs",2,9,4,4,168,0
"van Rookhuizen, Thijs",2,10,3,5,183,-2
"van Rookhuizen, Thijs",2,11,3,4,177,-1
"van Rookhuizen, Thijs",2,12,4,4,193,0
"van Rookhuizen, Thijs",2,13,3,4,129,-1
"van Rookhuizen, Thijs",2,14,5,3,104,2
"van Rookhuizen, Thijs",2,15,4,4,209,0
"van Rookhuizen, Thijs",2,16,4,3,77,1
"van Rookhuizen, Thijs",2,17,4,4,188,0
"van Rookhuizen, Thijs",2,18,4,5,240,-1
"Huber, Vincent",2,1,3,4,173,-1
"Huber, Vincent",2,2,3,4,211,-1
"Huber, Vincent",2,3,4,3,114,1
"Huber, Vincent",2,4,2,4,185,-2
"Huber, Vincent",2,5,4,4,159,0
"Huber, Vincent",2,6,3,5,284,-2
"Huber, Vincent",2,7,4,3,146,1
"Huber, Vincent",2,8,4,5,242,-1
"Huber, Vincent",2,9,5,4,168,1
"Huber, Vincent",2,10,3,5,183,-2
"Huber, Vincent",2,11,4,4,177,0
"Huber, Vincent",2,12,4,4,193,0
"Huber, Vincent",2,13,3,4,129,-1
"Huber, Vincent",2,14,4,3,104,1
"Huber, Vincent",2,15,4,4,209,0
"Huber, Vincent",2,16,4,3,77,1
"Huber, Vincent",2,17,3,4,188,-1
"Huber, Vincent",2,18,4,5,240,-1
"van Bracht, Sam",2,1,5,4,173,1
"van Bracht, Sam",2,2,4,4,211,0
"van Bracht, Sam",2,3,5,3,114,2
"van Bracht, Sam",2,4,3,4,185,-1
"van Bracht, Sam",2,5,3,4,159,-1
"van Bracht, Sam",2,6,3,5,284,-2
"van Bracht, Sam",2,7,4,3,146,1
"van Bracht, Sam",2,8,4,5,242,-1
"van Bracht, Sam",2,9,4,4,168,0
"van Bracht, Sam",2,10,3,5,183,-2
"van Bracht, Sam",2,11,3,4,177,-1
"van Bracht, Sam",2,12,4,4,193,0
"van Bracht, Sam",2,13,4,4,129,0
"van Bracht, Sam",2,14,4,3,104,1
"van Bracht, Sam",2,15,4,4,209,0
"van Bracht, Sam",2,16,4,3,77,1
"van Bracht, Sam",2,17,3,4,188,-1
"van Bracht, Sam",2,18,3,5,240,-2
"Bartko, Tomas",2,1,3,4,173,-1
"Bartko, Tomas",2,2,4,4,211,0
"Bartko, Tomas",2,3,4,3,114,1
"Bartko, Tomas",2,4,3,4,185,-1
"Bartko, Tomas",2,5,3,4,159,-1
"Bartko, Tomas",2,6,3,5,284,-2
"Bartko, Tomas",2,7,4,3,146,1
"Bartko, Tomas",2,8,4,5,242,-1
"Bartko, Tomas",2,9,5,4,168,1
"Bartko, Tomas",2,10,4,5,183,-1
"Bartko, Tomas",2,11,3,4,177,-1
"Bartko, Tomas",2,12,4,4,193,0
"Bartko, Tomas",2,13,4,4,129,0
"Bartko, Tomas",2,14,6,3,104,3
"Bartko, Tomas",2,15,4,4,209,0
"Bartko, Tomas",2,16,5,3,77,2
"Bartko, Tomas",2,17,3,4,188,-1
"Bartko, Tomas",2,18,3,5,240,-2
"Antonio, Balestra",2,1,3,4,173,-1
"Antonio, Balestra",2,2,4,4,211,0
"Antonio, Balestra",2,3,4,3,114,1
"Antonio, Balestra",2,4,3,4,185,-1
"Antonio, Balestra",2,5,3,4,159,-1
"Antonio, Balestra",2,6,3,5,284,-2
"Antonio, Balestra",2,7,4,3,146,1
"Antonio, Balestra",2,8,5,5,242,0
"Antonio, Balestra",2,9,5,4,168,1
"Antonio, Balestra",2,10,4,5,183,-1
"Antonio, Balestra",2,11,3,4,177,-1
"Antonio, Balestra",2,12,5,4,193,1
"Antonio, Balestra",2,13,3,4,129,-1
"Antonio, Balestra",2,14,4,3,104,1
"Antonio, Balestra",2,15,6,4,209,2
"Antonio, Balestra",2,16,5,3,77,2
"Antonio, Balestra",2,17,3,4,188,-1
"Antonio, Balestra",2,18,3,5,240,-2
"Mazzer, Fabio",2,1,4,4,173,0
"Mazzer, Fabio",2,2,4,4,211,0
"Mazzer, Fabio",2,3,6,3,114,3
"Mazzer, Fabio",2,4,3,4,185,-1
"Mazzer, Fabio",2,5,4,4,159,0
"Mazzer, Fabio",2,6,3,5,284,-2
"Mazzer, Fabio",2,7,4,3,146,1
"Mazzer, Fabio",2,8,4,5,242,-1
"Mazzer, Fabio",2,9,4,4,168,0
"Mazzer, Fabio",2,10,3,5,183,-2
"Mazzer, Fabio",2,11,3,4,177,-1
"Mazzer, Fabio",2,12,4,4,193,0
"Mazzer, Fabio",2,13,4,4,129,0
"Mazzer, Fabio",2,14,5,3,104,2
"Mazzer, Fabio",2,15,4,4,209,0
"Mazzer, Fabio",2,16,4,3,77,1
"Mazzer, Fabio",2,17,4,4,188,0
"Mazzer, Fabio",2,18,3,5,240,-2
"Tammaro, Daniel",2,1,3,4,173,-1
"Tammaro, Daniel",2,2,4,4,211,0
"Tammaro, Daniel",2,3,5,3,114,2
"Tammaro, Daniel",2,4,3,4,185,-1
"Tammaro, Daniel",2,5,4,4,159,0
"Tammaro, Daniel",2,6,3,5,284,-2
"Tammaro, Daniel",2,7,3,3,146,0
"Tammaro, Daniel",2,8,4,5,242,-1
"Tammaro, Daniel",2,9,5,4,168,1
"Tammaro, Daniel",2,10,4,5,183,-1
"Tammaro, Daniel",2,11,3,4,177,-1
"Tammaro, Daniel",2,12,4,4,193,0
"Tammaro, Daniel",2,13,4,4,129,0
"Tammaro, Daniel",2,14,4,3,104,1
"Tammaro, Daniel",2,15,4,4,209,0
"Tammaro, Daniel",2,16,4,3,77,1
"Tammaro, Daniel",2,17,4,4,188,0
"Tammaro, Daniel",2,18,3,5,240,-2
"van den Broek, Wesley",2,1,4,4,173,0
"van den Broek, Wesley",2,2,4,4,211,0
"van den Broek, Wesley",2,3,4,3,114,1
"van den Broek, Wesley",2,4,3,4,185,-1
"van den Broek, Wesley",2,5,2,4,159,-2
"van den Broek, Wesley",2,6,3,5,284,-2
"van den Broek, Wesley",2,7,4,3,146,1
"van den Broek, Wesley",2,8,5,5,242,0
"van den Broek, Wesley",2,9,4,4,168,0
"van den Broek, Wesley",2,10,3,5,183,-2
"van den Broek, Wesley",2,11,3,4,177,-1
"van den Broek, Wesley",2,12,5,4,193,1
"van den Broek, Wesley",2,13,4,4,129,0
"van den Broek, Wesley",2,14,6,3,104,3
"van den Broek, Wesley",2,15,4,4,209,0
"van den Broek, Wesley",2,16,4,3,77,1
"van den Broek, Wesley",2,17,5,4,188,1
"van den Broek, Wesley",2,18,5,5,240,0
"Cedric, BONNOT",2,1,3,4,173,-1
"Cedric, BONNOT",2,2,3,4,211,-1
"Cedric, BONNOT",2,3,5,3,114,2
"Cedric, BONNOT",2,4,3,4,185,-1
"Cedric, BONNOT",2,5,3,4,159,-1
"Cedric, BONNOT",2,6,3,5,284,-2
"Cedric, BONNOT",2,7,5,3,146,2
"Cedric, BONNOT",2,8,5,5,242,0
"Cedric, BONNOT",2,9,4,4,168,0
"Cedric, BONNOT",2,10,3,5,183,-2
"Cedric, BONNOT",2,11,3,4,177,-1
"Cedric, BONNOT",2,12,5,4,193,1
"Cedric, BONNOT",2,13,4,4,129,0
"Cedric, BONNOT",2,14,5,3,104,2
"Cedric, BONNOT",2,15,4,4,209,0
"Cedric, BONNOT",2,16,5,3,77,2
"Cedric, BONNOT",2,17,4,4,188,0
"Cedric, BONNOT",2,18,3,5,240,-2
"Garcia, Nicolas",2,1,4,4,173,0
"Garcia, Nicolas",2,2,3,4,211,-1
"Garcia, Nicolas",2,3,6,3,114,3
"Garcia, Nicolas",2,4,3,4,185,-1
"Garcia, Nicolas",2,5,4,4,159,0
"Garcia, Nicolas",2,6,4,5,284,-1
"Garcia, Nicolas",2,7,3,3,146,0
"Garcia, Nicolas",2,8,4,5,242,-1
"Garcia, Nicolas",2,9,4,4,168,0
"Garcia, Nicolas",2,10,4,5,183,-1
"Garcia, Nicolas",2,11,3,4,177,-1
"Garcia, Nicolas",2,12,3,4,193,-1
"Garcia, Nicolas",2,13,2,4,129,-2
"Garcia, Nicolas",2,14,4,3,104,1
"Garcia, Nicolas",2,15,4,4,209,0
"Garcia, Nicolas",2,16,5,3,77,2
"Garcia, Nicolas",2,17,5,4,188,1
"Garcia, Nicolas",2,18,4,5,240,-1
"Joeri, Jolling",2,1,4,4,173,0
"Joeri, Jolling",2,2,4,4,211,0
"Joeri, Jolling",2,3,4,3,114,1
"Joeri, Jolling",2,4,3,4,185,-1
"Joeri, Jolling",2,5,4,4,159,0
"Joeri, Jolling",2,6,3,5,284,-2
"Joeri, Jolling",2,7,3,3,146,0
"Joeri, Jolling",2,8,3,5,242,-2
"Joeri, Jolling",2,9,5,4,168,1
"Joeri, Jolling",2,10,4,5,183,-1
"Joeri, Jolling",2,11,3,4,177,-1
"Joeri, Jolling",2,12,5,4,193,1
"Joeri, Jolling",2,13,3,4,129,-1
"Joeri, Jolling",2,14,6,3,104,3
"Joeri, Jolling",2,15,4,4,209,0
"Joeri, Jolling",2,16,4,3,77,1
"Joeri, Jolling",2,17,4,4,188,0
"Joeri, Jolling",2,18,4,5,240,-1
"Kuipers, Jim",2,1,3,4,173,-1
"Kuipers, Jim",2,2,3,4,211,-1
"Kuipers, Jim",2,3,5,3,114,2
"Kuipers, Jim",2,4,3,4,185,-1
"Kuipers, Jim",2,5,4,4,159,0
"Kuipers, Jim",2,6,5,5,284,0
"Kuipers, Jim",2,7,3,3,146,0
"Kuipers, Jim",2,8,4,5,242,-1
"Kuipers, Jim",2,9,5,4,168,1
"Kuipers, Jim",2,10,4,5,183,-1
"Kuipers, Jim",2,11,3,4,177,-1
"Kuipers, Jim",2,12,5,4,193,1
"Kuipers, Jim",2,13,3,4,129,-1
"Kuipers, Jim",2,14,4,3,104,1
"Kuipers, Jim",2,15,5,4,209,1
"Kuipers, Jim",2,16,5,3,77,2
"Kuipers, Jim",2,17,4,4,188,0
"Kuipers, Jim",2,18,3,5,240,-2
"Parkinson, Jason",2,1,4,4,173,0
"Parkinson, Jason",2,2,4,4,211,0
"Parkinson, Jason",2,3,4,3,114,1
"Parkinson, Jason",2,4,3,4,185,-1
"Parkinson, Jason",2,5,5,4,159,1
"Parkinson, Jason",2,6,3,5,284,-2
"Parkinson, Jason",2,7,3,3,146,0
"Parkinson, Jason",2,8,4,5,242,-1
"Parkinson, Jason",2,9,5,4,168,1
"Parkinson, Jason",2,10,2,5,183,-3
"Parkinson, Jason",2,11,3,4,177,-1
"Parkinson, Jason",2,12,5,4,193,1
"Parkinson, Jason",2,13,3,4,129,-1
"Parkinson, Jason",2,14,4,3,104,1
"Parkinson, Jason",2,15,4,4,209,0
"Parkinson, Jason",2,16,4,3,77,1
"Parkinson, Jason",2,17,4,4,188,0
"Parkinson, Jason",2,18,3,5,240,-2
"Gooijer, Gerbert",2,1,4,4,173,0
"Gooijer, Gerbert",2,2,4,4,211,0
"Gooijer, Gerbert",2,3,4,3,114,1
"Gooijer, Gerbert",2,4,3,4,185,-1
"Gooijer, Gerbert",2,5,4,4,159,0
"Gooijer, Gerbert",2,6,4,5,284,-1
"Gooijer, Gerbert",2,7,3,3,146,0
"Gooijer, Gerbert",2,8,5,5,242,0
"Gooijer, Gerbert",2,9,5,4,168,1
"Gooijer, Gerbert",2,10,3,5,183,-2
"Gooijer, Gerbert",2,11,3,4,177,-1
"Gooijer, Gerbert",2,12,4,4,193,0
"Gooijer, Gerbert",2,13,5,4,129,1
"Gooijer, Gerbert",2,14,5,3,104,2
"Gooijer, Gerbert",2,15,4,4,209,0
"Gooijer, Gerbert",2,16,4,3,77,1
"Gooijer, Gerbert",2,17,4,4,188,0
"Gooijer, Gerbert",2,18,4,5,240,-1
"Frederic, HEDIN",2,1,3,4,173,-1
"Frederic, HEDIN",2,2,3,4,211,-1
"Frederic, HEDIN",2,3,4,3,114,1
"Frederic, HEDIN",2,4,3,4,185,-1
"Frederic, HEDIN",2,5,3,4,159,-1
"Frederic, HEDIN",2,6,4,5,284,-1
"Frederic, HEDIN",2,7,3,3,146,0
"Frederic, HEDIN",2,8,4,5,242,-1
"Frederic, HEDIN",2,9,4,4,168,0
"Frederic, HEDIN",2,10,4,5,183,-1
"Frederic, HEDIN",2,11,2,4,177,-2
"Frederic, HEDIN",2,12,5,4,193,1
"Frederic, HEDIN",2,13,4,4,129,0
"Frederic, HEDIN",2,14,5,3,104,2
"Frederic, HEDIN",2,15,4,4,209,0
"Frederic, HEDIN",2,16,4,3,77,1
"Frederic, HEDIN",2,17,4,4,188,0
"Frederic, HEDIN",2,18,5,5,240,0
"Dian, Michal",2,1,4,4,173,0
"Dian, Michal",2,2,4,4,211,0
"Dian, Michal",2,3,4,3,114,1
"Dian, Michal",2,4,4,4,185,0
"Dian, Michal",2,5,4,4,159,0
"Dian, Michal",2,6,4,5,284,-1
"Dian, Michal",2,7,3,3,146,0
"Dian, Michal",2,8,4,5,242,-1
"Dian, Michal",2,9,5,4,168,1
"Dian, Michal",2,10,3,5,183,-2
"Dian, Michal",2,11,3,4,177,-1
"Dian, Michal",2,12,5,4,193,1
"Dian, Michal",2,13,3,4,129,-1
"Dian, Michal",2,14,4,3,104,1
"Dian, Michal",2,15,4,4,209,0
"Dian, Michal",2,16,4,3,77,1
"Dian, Michal",2,17,4,4,188,0
"Dian, Michal",2,18,4,5,240,-1
"Fabien, Helbois",2,1,3,4,173,-1
"Fabien, Helbois",2,2,4,4,211,0
"Fabien, Helbois",2,3,5,3,114,2
"Fabien, Helbois",2,4,4,4,185,0
"Fabien, Helbois",2,5,3,4,159,-1
"Fabien, Helbois",2,6,3,5,284,-2
"Fabien, Helbois",2,7,4,3,146,1
"Fabien, Helbois",2,8,4,5,242,-1
"Fabien, Helbois",2,9,5,4,168,1
"Fabien, Helbois",2,10,3,5,183,-2
"Fabien, Helbois",2,11,3,4,177,-1
"Fabien, Helbois",2,12,5,4,193,1
"Fabien, Helbois",2,13,4,4,129,0
"Fabien, Helbois",2,14,4,3,104,1
"Fabien, Helbois",2,15,5,4,209,1
"Fabien, Helbois",2,16,4,3,77,1
"Fabien, Helbois",2,17,4,4,188,0
"Fabien, Helbois",2,18,3,5,240,-2
"Levchenko, Evgeniy",2,1,4,4,173,0
"Levchenko, Evgeniy",2,2,4,4,211,0
"Levchenko, Evgeniy",2,3,4,3,114,1
"Levchenko, Evgeniy",2,4,3,4,185,-1
"Levchenko, Evgeniy",2,5,3,4,159,-1
"Levchenko, Evgeniy",2,6,3,5,284,-2
"Levchenko, Evgeniy",2,7,4,3,146,1
"Levchenko, Evgeniy",2,8,4,5,242,-1
"Levchenko, Evgeniy",2,9,4,4,168,0
"Levchenko, Evgeniy",2,10,3,5,183,-2
"Levchenko, Evgeniy",2,11,3,4,177,-1
"Levchenko, Evgeniy",2,12,4,4,193,0
"Levchenko, Evgeniy",2,13,4,4,129,0
"Levchenko, Evgeniy",2,14,4,3,104,1
"Levchenko, Evgeniy",2,15,5,4,209,1
"Levchenko, Evgeniy",2,16,4,3,77,1
"Levchenko, Evgeniy",2,17,4,4,188,0
"Levchenko, Evgeniy",2,18,3,5,240,-2
"Fernandez Gorgolas, Ignacio",2,1,3,4,173,-1
"Fernandez Gorgolas, Ignacio",2,2,4,4,211,0
"Fernandez Gorgolas, Ignacio",2,3,4,3,114,1
"Fernandez Gorgolas, Ignacio",2,4,3,4,185,-1
"Fernandez Gorgolas, Ignacio",2,5,4,4,159,0
"Fernandez Gorgolas, Ignacio",2,6,4,5,284,-1
"Fernandez Gorgolas, Ignacio",2,7,4,3,146,1
"Fernandez Gorgolas, Ignacio",2,8,4,5,242,-1
"Fernandez Gorgolas, Ignacio",2,9,5,4,168,1
"Fernandez Gorgolas, Ignacio",2,10,5,5,183,0
"Fernandez Gorgolas, Ignacio",2,11,3,4,177,-1
"Fernandez Gorgolas, Ignacio",2,12,4,4,193,0
"Fernandez Gorgolas, Ignacio",2,13,4,4,129,0
"Fernandez Gorgolas, Ignacio",2,14,5,3,104,2
"Fernandez Gorgolas, Ignacio",2,15,4,4,209,0
"Fernandez Gorgolas, Ignacio",2,16,4,3,77,1
"Fernandez Gorgolas, Ignacio",2,17,4,4,188,0
"Fernandez Gorgolas, Ignacio",2,18,3,5,240,-2
"Voorendt, Guido",2,1,4,4,173,0
"Voorendt, Guido",2,2,3,4,211,-1
"Voorendt, Guido",2,3,4,3,114,1
"Voorendt, Guido",2,4,3,4,185,-1
"Voorendt, Guido",2,5,3,4,159,-1
"Voorendt, Guido",2,6,3,5,284,-2
"Voorendt, Guido",2,7,4,3,146,1
"Voorendt, Guido",2,8,5,5,242,0
"Voorendt, Guido",2,9,5,4,168,1
"Voorendt, Guido",2,10,4,5,183,-1
"Voorendt, Guido",2,11,3,4,177,-1
"Voorendt, Guido",2,12,6,4,193,2
"Voorendt, Guido",2,13,4,4,129,0
"Voorendt, Guido",2,14,5,3,104,2
"Voorendt, Guido",2,15,4,4,209,0
"Voorendt, Guido",2,16,4,3,77,1
"Voorendt, Guido",2,17,6,4,188,2
"Voorendt, Guido",2,18,4,5,240,-1
"Christopher, POU",2,1,4,4,173,0
"Christopher, POU",2,2,5,4,211,1
"Christopher, POU",2,3,5,3,114,2
"Christopher, POU",2,4,3,4,185,-1
"Christopher, POU",2,5,4,4,159,0
"Christopher, POU",2,6,4,5,284,-1
"Christopher, POU",2,7,4,3,146,1
"Christopher, POU",2,8,5,5,242,0
"Christopher, POU",2,9,5,4,168,1
"Christopher, POU",2,10,4,5,183,-1
"Christopher, POU",2,11,3,4,177,-1
"Christopher, POU",2,12,5,4,193,1
"Christopher, POU",2,13,4,4,129,0
"Christopher, POU",2,14,4,3,104,1
"Christopher, POU",2,15,4,4,209,0
"Christopher, POU",2,16,4,3,77,1
"Christopher, POU",2,17,3,4,188,-1
"Christopher, POU",2,18,3,5,240,-2
"Panero, Marco",2,1,4,4,173,0
"Panero, Marco",2,2,4,4,211,0
"Panero, Marco",2,3,4,3,114,1
"Panero, Marco",2,4,3,4,185,-1
"Panero, Marco",2,5,3,4,159,-1
"Panero, Marco",2,6,4,5,284,-1
"Panero, Marco",2,7,3,3,146,0
"Panero, Marco",2,8,5,5,242,0
"Panero, Marco",2,9,4,4,168,0
"Panero, Marco",2,10,4,5,183,-1
"Panero, Marco",2,11,2,4,177,-2
"Panero, Marco",2,12,5,4,193,1
"Panero, Marco",2,13,4,4,129,0
"Panero, Marco",2,14,5,3,104,2
"Panero, Marco",2,15,4,4,209,0
"Panero, Marco",2,16,4,3,77,1
"Panero, Marco",2,17,4,4,188,0
"Panero, Marco",2,18,3,5,240,-2
"Clarke, Benjamin",2,1,4,4,173,0
"Clarke, Benjamin",2,2,4,4,211,0
"Clarke, Benjamin",2,3,4,3,114,1
"Clarke, Benjamin",2,4,3,4,185,-1
"Clarke, Benjamin",2,5,3,4,159,-1
"Clarke, Benjamin",2,6,3,5,284,-2
"Clarke, Benjamin",2,7,4,3,146,1
"Clarke, Benjamin",2,8,4,5,242,-1
"Clarke, Benjamin",2,9,5,4,168,1
"Clarke, Benjamin",2,10,4,5,183,-1
"Clarke, Benjamin",2,11,3,4,177,-1
"Clarke, Benjamin",2,12,5,4,193,1
"Clarke, Benjamin",2,13,3,4,129,-1
"Clarke, Benjamin",2,14,5,3,104,2
"Clarke, Benjamin",2,15,4,4,209,0
"Clarke, Benjamin",2,16,5,3,77,2
"Clarke, Benjamin",2,17,4,4,188,0
"Clarke, Benjamin",2,18,4,5,240,-1
"van de Kamp, Tristan",2,1,4,4,173,0
"van de Kamp, Tristan",2,2,3,4,211,-1
"van de Kamp, Tristan",2,3,4,3,114,1
"van de Kamp, Tristan",2,4,3,4,185,-1
"van de Kamp, Tristan",2,5,4,4,159,0
"van de Kamp, Tristan",2,6,3,5,284,-2
"van de Kamp, Tristan",2,7,3,3,146,0
"van de Kamp, Tristan",2,8,5,5,242,0
"van de Kamp, Tristan",2,9,6,4,168,2
"van de Kamp, Tristan",2,10,3,5,183,-2
"van de Kamp, Tristan",2,11,3,4,177,-1
"van de Kamp, Tristan",2,12,5,4,193,1
"van de Kamp, Tristan",2,13,3,4,129,-1
"van de Kamp, Tristan",2,14,4,3,104,1
"van de Kamp, Tristan",2,15,4,4,209,0
"van de Kamp, Tristan",2,16,4,3,77,1
"van de Kamp, Tristan",2,17,5,4,188,1
"van de Kamp, Tristan",2,18,3,5,240,-2
"Pelliccioni, Sebastian",2,1,3,4,173,-1
"Pelliccioni, Sebastian",2,2,3,4,211,-1
"Pelliccioni, Sebastian",2,3,4,3,114,1
"Pelliccioni, Sebastian",2,4,3,4,185,-1
"Pelliccioni, Sebastian",2,5,3,4,159,-1
"Pelliccioni, Sebastian",2,6,3,5,284,-2
"Pelliccioni, Sebastian",2,7,3,3,146,0
"Pelliccioni, Sebastian",2,8,4,5,242,-1
"Pelliccioni, Sebastian",2,9,6,4,168,2
"Pelliccioni, Sebastian",2,10,4,5,183,-1
"Pelliccioni, Sebastian",2,11,2,4,177,-2
"Pelliccioni, Sebastian",2,12,5,4,193,1
"Pelliccioni, Sebastian",2,13,3,4,129,-1
"Pelliccioni, Sebastian",2,14,4,3,104,1
"Pelliccioni, Sebastian",2,15,4,4,209,0
"Pelliccioni, Sebastian",2,16,3,3,77,0
"Pelliccioni, Sebastian",2,17,4,4,188,0
"Pelliccioni, Sebastian",2,18,3,5,240,-2
"Loustau, Lucas",2,1,5,4,173,1
"Loustau, Lucas",2,2,4,4,211,0
"Loustau, Lucas",2,3,5,3,114,2
"Loustau, Lucas",2,4,4,4,185,0
"Loustau, Lucas",2,5,5,4,159,1
"Loustau, Lucas",2,6,4,5,284,-1
"Loustau, Lucas",2,7,3,3,146,0
"Loustau, Lucas",2,8,5,5,242,0
"Loustau, Lucas",2,9,4,4,168,0
"Loustau, Lucas",2,10,5,5,183,0
"Loustau, Lucas",2,11,3,4,177,-1
"Loustau, Lucas",2,12,4,4,193,0
"Loustau, Lucas",2,13,4,4,129,0
"Loustau, Lucas",2,14,5,3,104,2
"Loustau, Lucas",2,15,4,4,209,0
"Loustau, Lucas",2,16,4,3,77,1
"Loustau, Lucas",2,17,4,4,188,0
"Loustau, Lucas",2,18,3,5,240,-2
"Cullum, Jamie",2,1,4,4,173,0
"Cullum, Jamie",2,2,4,4,211,0
"Cullum, Jamie",2,3,5,3,114,2
"Cullum, Jamie",2,4,3,4,185,-1
"Cullum, Jamie",2,5,4,4,159,0
"Cullum, Jamie",2,6,3,5,284,-2
"Cullum, Jamie",2,7,4,3,146,1
"Cullum, Jamie",2,8,5,5,242,0
"Cullum, Jamie",2,9,5,4,168,1
"Cullum, Jamie",2,10,4,5,183,-1
"Cullum, Jamie",2,11,3,4,177,-1
"Cullum, Jamie",2,12,6,4,193,2
"Cullum, Jamie",2,13,3,4,129,-1
"Cullum, Jamie",2,14,5,3,104,2
"Cullum, Jamie",2,15,4,4,209,0
"Cullum, Jamie",2,16,4,3,77,1
"Cullum, Jamie",2,17,3,4,188,-1
"Cullum, Jamie",2,18,4,5,240,-1
"Yann, BERTIN",2,1,4,4,173,0
"Yann, BERTIN",2,2,4,4,211,0
"Yann, BERTIN",2,3,5,3,114,2
"Yann, BERTIN",2,4,4,4,185,0
"Yann, BERTIN",2,5,4,4,159,0
"Yann, BERTIN",2,6,4,5,284,-1
"Yann, BERTIN",2,7,4,3,146,1
"Yann, BERTIN",2,8,5,5,242,0
"Yann, BERTIN",2,9,4,4,168,0
"Yann, BERTIN",2,10,4,5,183,-1
"Yann, BERTIN",2,11,2,4,177,-2
"Yann, BERTIN",2,12,5,4,193,1
"Yann, BERTIN",2,13,3,4,129,-1
"Yann, BERTIN",2,14,4,3,104,1
"Yann, BERTIN",2,15,4,4,209,0
"Yann, BERTIN",2,16,4,3,77,1
"Yann, BERTIN",2,17,3,4,188,-1
"Yann, BERTIN",2,18,4,5,240,-1
"Baas, Jan Willem",2,1,4,4,173,0
"Baas, Jan Willem",2,2,3,4,211,-1
"Baas, Jan Willem",2,3,4,3,114,1
"Baas, Jan Willem",2,4,3,4,185,-1
"Baas, Jan Willem",2,5,4,4,159,0
"Baas, Jan Willem",2,6,3,5,284,-2
"Baas, Jan Willem",2,7,3,3,146,0
"Baas, Jan Willem",2,8,5,5,242,0
"Baas, Jan Willem",2,9,4,4,168,0
"Baas, Jan Willem",2,10,4,5,183,-1
"Baas, Jan Willem",2,11,3,4,177,-1
"Baas, Jan Willem",2,12,5,4,193,1
"Baas, Jan Willem",2,13,3,4,129,-1
"Baas, Jan Willem",2,14,5,3,104,2
"Baas, Jan Willem",2,15,5,4,209,1
"Baas, Jan Willem",2,16,5,3,77,2
"Baas, Jan Willem",2,17,4,4,188,0
"Baas, Jan Willem",2,18,3,5,240,-2
"Green, Collin",2,1,4,4,173,0
"Green, Collin",2,2,4,4,211,0
"Green, Collin",2,3,4,3,114,1
"Green, Collin",2,4,3,4,185,-1
"Green, Collin",2,5,3,4,159,-1
"Green, Collin",2,6,4,5,284,-1
"Green, Collin",2,7,3,3,146,0
"Green, Collin",2,8,4,5,242,-1
"Green, Collin",2,9,5,4,168,1
"Green, Collin",2,10,3,5,183,-2
"Green, Collin",2,11,2,4,177,-2
"Green, Collin",2,12,5,4,193,1
"Green, Collin",2,13,3,4,129,-1
"Green, Collin",2,14,4,3,104,1
"Green, Collin",2,15,4,4,209,0
"Green, Collin",2,16,4,3,77,1
"Green, Collin",2,17,4,4,188,0
"Green, Collin",2,18,4,5,240,-1
"Simoes, Frédéric",2,1,4,4,173,0
"Simoes, Frédéric",2,2,4,4,211,0
"Simoes, Frédéric",2,3,4,3,114,1
"Simoes, Frédéric",2,4,3,4,185,-1
"Simoes, Frédéric",2,5,3,4,159,-1
"Simoes, Frédéric",2,6,4,5,284,-1
"Simoes, Frédéric",2,7,4,3,146,1
"Simoes, Frédéric",2,8,5,5,242,0
"Simoes, Frédéric",2,9,4,4,168,0
"Simoes, Frédéric",2,10,3,5,183,-2
"Simoes, Frédéric",2,11,3,4,177,-1
"Simoes, Frédéric",2,12,4,4,193,0
"Simoes, Frédéric",2,13,3,4,129,-1
"Simoes, Frédéric",2,14,4,3,104,1
"Simoes, Frédéric",2,15,4,4,209,0
"Simoes, Frédéric",2,16,4,3,77,1
"Simoes, Frédéric",2,17,5,4,188,1
"Simoes, Frédéric",2,18,2,5,240,-3
"Romain, LASALLE",2,1,4,4,173,0
"Romain, LASALLE",2,2,3,4,211,-1
"Romain, LASALLE",2,3,4,3,114,1
